mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
60229.31756246441,296.6285,29569.515160083556,-16630.034501423168,4551.098851265018,52.52684229634288,3.903852600684934,14931.0,0.813164,509.533,3000.0,296.7887,1.7244045600140854,EIN60R_1705,fuel,97876.50675355943,0.004990898466251604,False
60192.935426170516,317.8163,24630.169047536147,-14136.215273393587,4874.000197762199,52.549516298317634,3.83102640322013,15991.0,0.811738,506.5711,3000.0,296.7714,1.7045771453867495,EIN60R_1705,fuel,95545.25713484662,0.004489139534919091,False
60156.978390008895,339.004,19718.966365388296,-11658.467314502732,5196.901544259329,52.57200000751141,3.7585404632252017,17050.0,0.811052,504.0677,3000.0,296.766,1.6848473748218216,EIN60R_1705,fuel,93405.37414411223,0.004060584105279236,False
60121.440440266946,360.1918,14831.968278909484,-9193.509460577356,5519.802890756407,52.59432371941852,3.6863379859400536,18110.0,0.810953,501.9225,3000.0,296.7674,1.6652046603103148,EIN60R_1705,fuel,91421.88739079775,0.0037156216390263983,False
60086.31543001492,381.3795,9965.986104552901,-6738.996190972745,5842.704237253426,52.616509158892654,3.6143729399505586,19169.0,0.811242,500.008,3000.0,296.7693,1.6456466842210635,EIN60R_1705,fuel,89568.60638749239,0.0034111789250968125,False
60051.5982906247,402.5673,5118.796967133068,-4293.759661224415,6165.605583750383,52.63856733596976,3.5426133491931684,20228.0,0.811795,498.2457,3000.0,296.767,1.6261737761816923,EIN60R_1705,fuel,87826.79955228759,0.002433090735286625,False
60017.28367061214,423.755,288.73865057677835,-1857.412091690595,6488.50693024726,52.660502170764666,3.4710354050668775,21288.0,0.812537,496.5868,3000.0,296.7576,1.6068158778771127,EIN60R_1705,fuel,86184.859137418,0.0,False
59983.365157363354,444.9428,-4525.492399439927,569.959300588857,6811.408276744057,52.682313118638426,3.3996205734297673,22347.0,0.813395,494.9861,3000.0,296.7399,1.5876539621476313,EIN60R_1705,fuel,84637.25887228813,0.0,False
59949.83526993312,466.1305,-9324.808939730643,2987.94859747872,7134.309623240767,52.70399698819153,3.3283559762603585,23407.0,0.814324,493.4142,3000.0,296.715,1.5687210697364056,EIN60R_1705,fuel,83176.57892180607,0.0,False
59916.68504941579,487.3183,-14109.784476263443,5396.111596450219,7457.2109697373735,52.72555008831558,3.257233971221079,24466.0,0.815258,491.831,3000.0,296.6863,1.5501060057756697,EIN60R_1705,fuel,81799.77949779965,0.0,False
59883.90449264995,508.5061,-18880.463166081096,7794.0815943074485,7780.112316233863,52.746969427515026,3.186254682921724,25525.0,0.816141,490.2034,3000.0,296.6581,1.5318610094552294,EIN60R_1705,fuel,80501.88254293452,0.0,False
59851.48241017557,529.6938,-23636.37885200497,10181.703054556034,8103.013662730225,52.76825393435787,3.1154258259941767,26585.0,0.817029,488.5646,3000.0,296.6337,1.5140926882627843,EIN60R_1705,fuel,79286.12299767727,0.0,False
59819.40438573349,550.8816,-28377.253946563134,12559.249895861916,8425.915009226439,52.78940640639204,3.0447522944496463,27644.0,0.816492,486.0622,2911.0,296.6177,1.4810510194597022,EIN60R_1705,fuel,77010.86855942667,0.0,False
