mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
76446.20993276902,426.6413,10280.276171254684,135.6443441369778,6240.24687273576,52.72987526363416,3.5091075372310176,20473.0,0.82,502.7891,3000.0,294.1389,1.744910986303223,EIN611_1579,fuel,101134.61516267368,0.000772125013815404,False
76407.01662930203,449.0961,5001.183337288438,2501.3949864422666,6582.4580788058065,52.75122585828389,3.4307454163234388,21596.0,0.82,500.5254,3000.0,294.1487,1.7321185822099532,EIN611_1579,fuel,99536.9912178526,0.0,False
76368.08890699019,471.5509,-253.54604251310124,4857.31285762653,6924.669284875814,52.77243633053409,3.352668667385999,22719.0,0.82,498.2515,3000.0,294.1464,1.7194655758243613,EIN611_1579,fuel,98055.31601942907,0.0,False
76329.42019574808,494.0057,-5484.304539883326,7202.228227213754,7266.880490945782,52.79349674872173,3.2748725802740273,23841.0,0.82,495.9671,2925.0,294.1413,1.6971066686041019,EIN611_1579,fuel,95579.766959614,0.0,False
76291.21780919236,516.4605,-10691.85188265924,9536.17822833532,7600.587614644504,52.81440809753817,3.1973469797891854,24936.0,0.82,493.7293,2701.0,294.1474,1.6514372432458202,EIN611_1579,fuel,91022.80659854758,0.0,False
76253.98834579268,538.9153,-15877.691447011568,11861.063033223325,7908.680449133342,52.83518802150034,3.120070459400355,25947.0,0.82,491.6543,2476.0,294.1779,1.600909715646928,EIN611_1579,fuel,86614.59433702749,0.0,False
76217.82942971101,561.3701,-21042.47222435162,14179.813436153332,8191.158994411957,52.85586339800881,3.04303410835538,26874.0,0.819761,489.6013,2252.0,294.1929,1.5461364103780806,EIN611_1579,fuel,82344.54522047934,0.0,False
76182.83831455983,583.8249,-26186.981083589624,16491.07740897705,8448.02325048024,52.87642255463718,2.9662271002893505,27717.0,0.815915,485.5692,2027.0,294.1874,1.4861018016959875,EIN611_1579,fuel,77890.46751678908,0.0,False
76149.19447849848,606.2797,-31291.119435858185,18783.618582392206,8679.273217338141,52.896766116887036,2.8899509778173695,28475.0,0.812323,481.8714,1803.0,294.2179,1.4226346543066148,EIN611_1579,fuel,73599.48808246233,0.0,False
76116.9800562636,628.7345,-36356.88707802216,21062.165472619537,8884.908894985623,52.91693754956024,2.8141771612284527,29150.0,0.808828,478.4127,1578.0,294.2451,1.3555431047123445,EIN611_1579,fuel,69404.23087269682,0.0,False
76086.27343671152,651.1893,-41386.85588603251,23327.48079691011,9064.93028342269,52.93694452722902,2.738868677128786,29741.0,0.805423,475.1873,1354.0,294.2569,1.285674484853905,EIN611_1579,fuel,65316.20908388369,0.0,False
76057.14565704782,673.6441,-46384.001532552385,25579.25576537779,9219.337382649333,52.95678495221035,2.6639825500143126,30247.0,0.802021,472.1429,1129.0,294.248,1.2128036800158901,EIN611_1579,fuel,61283.93260240907,0.0,False
76029.66218949809,696.0989,-51350.943672807414,27816.493752973085,9348.13019266557,52.976450460705564,2.5894811607410837,30670.0,0.798552,469.2381,905.0,294.2489,1.1377826130953062,EIN611_1579,fuel,57321.262479617464,0.0,False
76003.88220064546,718.5537,-56288.666882461745,30040.658496956927,9451.308713471411,52.99595488586353,2.5153508729740044,31008.0,0.794976,466.4472,680.0,294.2772,1.060339975196242,EIN611_1579,fuel,53385.65233284542,0.0,False
75979.85750105424,741.0085,-61197.20046177627,32254.596939464645,9528.872945066902,53.015324568912845,2.4415919409773466,31263.0,0.791164,463.694,455.0,294.2777,0.9810161930898161,EIN611_1579,fuel,49477.63738112239,0.0,False
75957.63410865178,763.4633,-66077.91262445715,34456.03560610175,9580.822887452114,53.034539636781,2.368185466737633,31433.0,0.787065,460.9475,231.0,294.2654,0.9004708404205432,EIN611_1579,fuel,45605.78269098165,0.0,False
75937.24986651124,785.9181,-70931.24507513446,36643.87423732776,9607.158540627192,53.053590837950395,2.2951262512589863,31520.0,0.782525,458.1148,6.0,294.2616,0.8182270989795339,EIN611_1579,fuel,41725.59196708207,0.0,False
75918.73648738314,808.3729,-75755.84635118645,38818.36963829175,9607.879904592599,53.07248136055978,2.2224356612192886,31522.0,0.782403,458.0385,-0.0,294.2719,0.8158603546334919,EIN611_1579,fuel,41614.74455937118,0.0,False
75900.27967395374,830.8277,-80579.27574104918,40993.38859652889,9607.879904368978,53.09133245274918,2.1496987683298014,31522.0,0.782418,458.047,-0.0,294.2799,0.8157164660682337,EIN611_1579,fuel,41608.076296010084,0.0,False
75881.82612579105,853.2825,-85402.49113022946,43169.11974367857,9607.87990414533,53.11014561980697,2.076901222223375,31522.0,0.782403,458.0384,-0.0,294.2627,0.8155525272938597,EIN611_1579,fuel,41599.97923876304,0.0,False
75863.37654212717,875.7373,-90226.26898265144,45343.361161521796,9607.879903921665,53.12890086843771,2.0040320315196247,31522.0,0.782388,458.0297,-0.0,294.2455,0.8153885269418855,EIN611_1579,fuel,41591.877538024586,0.0,False
